,Step,Stock_Flow,Filler_Flow,Steam_Pressure,Machine_Speed,Headbox_Pressure,Basis_Weight,Target_BW,BW_Upper_Limit,BW_Lower_Limit,Moisture,Ash,Caliper,Stabilization_Time,Off_Spec,Future_Basis_Weight,Future_Moisture,Future_Ash,Future_OffSpec,BW_Error,BW_Error_Percent,Distance_To_Upper,Distance_To_Lower,Basis_Weight_Lag1,Basis_Weight_Lag2,Stock_Flow_Lag1,Stock_Flow_Lag2,Steam_Pressure_Lag1,Steam_Pressure_Lag2,Machine_Speed_Lag1,Machine_Speed_Lag2,Moisture_Lag1,Moisture_Lag2,Ash_Lag1,Ash_Lag2,Caliper_Lag1,Caliper_Lag2,Stock_Flow_ROC,Steam_Pressure_ROC,Machine_Speed_ROC,Basis_Weight_ROC,Moisture_ROC,Basis_Weight_RollingMean,Moisture_RollingMean,Steam_Pressure_RollingMean,Machine_Speed_RollingMean,Basis_Weight_RollingStd,Moisture_RollingStd,Steam_Pressure_RollingStd,Machine_Speed_RollingStd,StockFlow_Deviation,Steam_Deviation,Speed_Deviation,Steam_x_Speed,Stock_x_Filler,Steam_per_Stock,Speed_per_Stock,Moisture_per_BW,Ash_per_BW,Transition_Progress,Near_OffSpec
Distance_To_Lower,-0.044403335946883164,0.6317136759926927,0.6184443896182739,0.6374974677999447,-0.668835595275397,0.6318904320463302,0.673927242149622,-0.5912629223500705,-0.5912629223500753,-0.5912629223500749,0.5823474630951985,0.2359011849477359,0.6820541460345995,-0.0020165609135188037,0.12405686694180551,0.6119201101740307,0.5784065311863141,0.20908642511683362,0.1321640280579664,0.999881317485867,0.980173051507265,-0.9995360566725415,1.0,0.6797711085723814,0.6846008422263195,0.6411125218141092,0.650593796228977,0.6481055034621157,0.6585519073376508,-0.6788245721577791,-0.6886998118871385,0.5763249690010965,0.5694844408298377,0.24199243734887704,0.24692373846600482,0.6826110588062726,0.6822213472354969,-0.05585792743190292,-0.054552125488017196,0.07203776930938167,-0.05688428661984731,0.012790614967477318,0.689468613539494,0.6078192088696593,0.6629095751575581,-0.6909865095768359,0.08037366857646072,0.008344128525218384,-0.007032802372270094,0.011043989471806523,-0.10139260689017611,-0.10145696809275162,0.09739038729160568,0.4404872542482886,0.6350441248166236,-0.3037163319767055,-0.6267540638029162,-0.6310367736807238,-0.6390212929592778,-0.044403335946883206,0.1119542997501856
Basis_Weight_Lag1,-0.05429786101868078,0.9692330289624792,0.9760571618248092,0.967926550507962,-0.9780438131521585,0.9693049794555886,0.9982963289253333,0.1877424181065449,0.1877424181065466,0.18774241810654677,0.833109637588395,0.4752268738163329,0.9942980838819095,-0.0022749808479433503,0.1609878360403825,0.9397555248639108,0.8386324354016949,0.45136497252764374,0.1729185930408982,0.6684260207668576,0.6078427679115869,-0.6571862526674055,0.6797711085723814,1.0,0.9982904328142594,0.9729761820638164,0.9725925546501335,0.9688661399817552,0.9695868007690882,-0.9792786598814676,-0.9788940204334025,0.8227243653707124,0.8101907370642049,0.47243023766798187,0.4750554166879006,0.9891839680077992,0.9820244233829287,-0.01830521460316121,0.00032772919603492524,0.0016679071370617404,0.00031117560681435605,0.021831821411914212,0.9968202635853178,0.85771580531779,0.9760677977197247,-0.9820273007878255,0.055968902442158,0.028621172690502333,-0.015297317522872634,-0.009463475318552147,0.5586304586985029,0.5637025132171908,-0.5955814533199603,0.7503111607653429,0.9816794225572905,-0.5112643692362472,-0.9609575826015367,-0.9640830961366527,-0.9523908372152137,-0.05429786101868112,0.15506922367324322
Basis_Weight_Lag2,-0.05456826726137553,0.9638070148783435,0.9703750685672771,0.9623306609283498,-0.9732161155981716,0.963873528566222,0.995320129778604,0.17808485843709204,0.17808485843709007,0.17808485843709246,0.8390271685969121,0.4744640023102966,0.9968261738588876,-0.002437175876507985,0.16361336353348077,0.9337888806809251,0.8368628201828516,0.4473480834981811,0.1756937514842467,0.6733851185146726,0.6132555896653425,-0.6622706286433969,0.6846008422263195,0.9982904328142594,1.0,0.9650222702017757,0.9687506583298889,0.96359098525765,0.964553641385416,-0.973719649580303,-0.9749596389419389,0.830783749501957,0.8204427675993061,0.4733055347833773,0.47071019758944305,0.9935477198774018,0.9884133362394781,-0.0023352677437343755,-0.001456479901853933,-0.0039387585127618,-0.018733492581353938,0.016221281817802472,0.9962894051963814,0.8665998715314813,0.9709602453661691,-0.9776783404021145,0.0539933090564314,0.02880026002536964,-0.015369803702879258,-0.008274307951803004,0.5480796517467242,0.5532354167515612,-0.5851307136032112,0.744606598926556,0.9760411256491206,-0.5091215003704337,-0.9558230117376952,-0.9599434918662122,-0.9496141181441466,-0.05456826726137568,0.15739269338350628
Stock_Flow_Lag1,-0.06948485887683255,0.9875881207231382,0.9747574675683786,0.9765721011218363,-0.9653835863429512,0.9874683830956003,0.9767908840397029,0.2155640446140379,0.21556404461403736,0.21556404461403933,0.7714740269966845,0.38052768456600256,0.9540579589684831,0.0005509157797560599,0.1754352038449451,0.9387245767044442,0.8092261159631668,0.37299142085325776,0.18293163311279137,0.6296771900775205,0.5667708298080864,-0.6183581205663182,0.6411125218141092,0.9729761820638164,0.9650222702017757,1.0,0.9876205054569764,0.9771597753469727,0.9770755789796285,-0.9650317496841396,-0.9643919299274392,0.7566990661758268,0.7405989624422165,0.37013911471545424,0.39049351604792254,0.9439618178368315,0.9331155453374993,-0.0722683299674841,0.0024108720057910062,-0.009166214643073909,0.12600826128479126,0.03541570070138263,0.9760140726626785,0.7929660477380024,0.9838313549868374,-0.9674814802344518,0.05009039379112256,0.020422295413913133,-0.008852099038418482,0.00196483609207594,0.5859134228203857,0.5828046041829168,-0.6135929551737681,0.8179432429333223,0.9803914313107036,-0.5670032462532861,-0.9857158623341532,-0.9788085480656745,-0.971930977341621,-0.06948485887683283,0.17096547621149924
Stock_Flow_Lag2,-0.06968030169113439,0.987333403748245,0.9737628666793336,0.9757783556712594,-0.9654127961324217,0.9871751793606535,0.9765033037255211,0.20266914556713703,0.20266914556713753,0.20266914556713622,0.7735669744920927,0.3832769752011556,0.9552520009327745,9.340011718196225e-05,0.1773754582396163,0.9377220805840767,0.8096916624456764,0.3697623909264626,0.1855157536500252,0.639296580776138,0.576811253168889,-0.6281102735326946,0.650593796228977,0.9725925546501335,0.9687506583298889,0.9876205054569764,1.0,0.9765000252512124,0.9771117558558227,-0.9653119574879687,-0.9649743554455884,0.7594284902953213,0.7447624480175594,0.37672468913596074,0.36658097933098627,0.9456473738903689,0.9355266894894914,0.004498228559978391,0.0016739296750803555,-0.007229719023752355,0.12745531333880433,0.03374940209525722,0.9770971123654664,0.7960280522885982,0.9836048115558058,-0.9680691974132505,0.05023258043747778,0.02006015406635074,-0.00841577271866566,0.00264862537095268,0.5750032385782442,0.5718137438510039,-0.6026469639943738,0.815937569131931,0.9797195097984427,-0.568917155062388,-0.9856247085962414,-0.9781781651137196,-0.9713067972352124,-0.06968030169113448,0.17300534360258385
Steam_Pressure_Lag1,-0.066372935986491,0.977134558933321,0.9771626026148565,0.9833350957016759,-0.9724399469508196,0.9771168768267379,0.973876355558521,0.2031033297638413,0.20310332976384018,0.20310332976383874,0.7528300518128466,0.4524172402975548,0.9513368658509364,-0.0011140310427033098,0.15486841404578566,0.9375965792528346,0.795771728791981,0.42777980390245257,0.16547804365139118,0.6368283941541982,0.5713257389292616,-0.6256623007431387,0.6481055034621157,0.9688661399817552,0.96359098525765,0.9771597753469727,0.9765000252512124,1.0,0.9833693248171657,-0.9712857339402919,-0.9712825989865345,0.7366787310761421,0.7288142154412772,0.45167807293415974,0.44978510372105335,0.9413358351634757,0.9310517447654689,0.0064180706804950255,-0.0860643975503109,-0.015470999519906372,0.1439761618465626,0.039324522666949066,0.9735977993576995,0.777368455104523,0.9931384548832859,-0.97420041219588,0.053848880896498016,0.02281923841721655,-0.06008041697124415,0.006030496432241882,0.6139914063665968,0.6163959364316347,-0.6386897022282043,0.8139762073546806,0.9807601910496981,-0.4934715477259996,-0.9729650603556713,-0.9660256615962084,-0.945098368819169,-0.06637293598649087,0.15085355080958532
Steam_Pressure_Lag2,-0.06623380189444039,0.9771791119690282,0.9763905387909636,0.9829163565582659,-0.9727109603379389,0.9771876077900569,0.9743822282228284,0.18979391397828507,0.1897939139782845,0.18979391397828574,0.7558807868650768,0.44931613717062824,0.9525805225291948,-0.0016259807163556041,0.15806288216346548,0.9365350788132004,0.7968127506924382,0.4237263932994453,0.16816320825949269,0.647409817239971,0.582122271122913,-0.6363732390126715,0.6585519073376508,0.9695868007690882,0.964553641385416,0.9770755789796285,0.9771117558558227,0.9833693248171657,1.0,-0.9723396413590177,-0.9712104824291535,0.7406755315277738,0.7246523013514521,0.4484981070269293,0.4479487999514793,0.9428298079731753,0.9328025344138351,0.007234506402044787,0.002363740622586745,-0.009431710204488394,0.14082385929942337,0.036847046318481874,0.9746202879981419,0.779137870146874,0.9932218168234933,-0.9749419737652869,0.05390163447705023,0.022134734220303414,-0.06041200642359681,0.006079032481677663,0.6031302162287182,0.6053068229402121,-0.6277637098825987,0.8125458886679637,0.9803148220401906,-0.4952142092673378,-0.9731584005175832,-0.9661644563729244,-0.9461840797773985,-0.06623380189444072,0.15345089600955397
Machine_Speed_Lag1,0.05992263680904653,-0.9644286424500991,-0.9844183677034481,-0.9713819140990024,0.9916689692050132,-0.9645969907361851,-0.9831868313945257,-0.17250472807345862,-0.17250472807345835,-0.17250472807345835,-0.7929512612089237,-0.5353748261426301,-0.9627687239207209,0.0030126580476397837,-0.14717248133417923,-0.942008768156847,-0.8267490277980645,-0.5100557937492451,-0.15637226352871023,-0.6677813739483147,-0.6153180728068022,0.6568367620767812,-0.6788245721577791,-0.9792786598814676,-0.973719649580303,-0.9650317496841396,-0.9653119574879687,-0.9712857339402919,-0.9723396413590177,1.0,0.9917030578570961,-0.7789241961351993,-0.7641989319861521,-0.5345339632675868,-0.532628777104084,-0.9534247982163369,-0.9436577539617855,-0.0026673902302642963,-0.006045250401220191,-0.05792906852856553,-0.12830867186646383,-0.03353541318322937,-0.9842090899713969,-0.8179244293774118,-0.9789020726128884,0.9965725291053134,-0.06547454762289452,-0.025964099479661544,0.009882543642499582,0.020122644366337514,-0.5573225733314163,-0.5673973992523453,0.5956454518370021,-0.73158595702482,-0.9858128487599481,0.4762701475503293,0.959289535311493,0.9482937703276663,0.9224393554031358,0.05992263680904675,-0.1432354950159969
Machine_Speed_Lag2,0.059966667907229515,-0.9634474295110216,-0.9829581831502763,-0.970288029626885,0.9912868442994665,-0.9635945060743161,-0.9826611928423814,-0.1588271984944553,-0.15882719849445567,-0.15882719849445479,-0.7940175127862534,-0.5319442280406843,-0.9632364330250011,0.0021676468198932475,-0.14975018791947944,-0.9405730729468157,-0.8266805814848057,-0.5066363188184282,-0.15928194518279112,-0.6778051840207177,-0.6257173937697529,0.6670034574514211,-0.6886998118871385,-0.9788940204334025,-0.9749596389419389,-0.9643919299274392,-0.9649743554455884,-0.9712825989865345,-0.9712104824291535,0.9917030578570961,1.0,-0.7806405277843805,-0.7667487686841878,-0.531535394379643,-0.5308898358511615,-0.954213647240897,-0.9448448036571648,-0.0005007861265325185,-8.755472787911872e-05,0.003142746824825178,-0.12621246090453087,-0.03183954888294764,-0.98453079220995,-0.8198038230601882,-0.9783780316041936,0.9966779936629662,-0.06640081513942989,-0.026064279394901822,0.010213030831108832,0.01927145097345645,-0.5463615907088774,-0.5564509578253473,0.584571449750186,-0.729505697909294,-0.9845759232995918,0.47612855149967126,0.9585240214744601,0.9475312103131341,0.9224078399935012,0.05996666790722993,-0.14576633415869042
Moisture_Lag1,-0.027644638177998424,0.7525070552977251,0.7656584149443415,0.7408953546953727,-0.7763646801442513,0.7525517470547051,0.8124855675490007,0.12217519645845543,0.12217519645845577,0.12217519645845588,0.926521804150646,0.4028977188910547,0.8415635689049082,-0.0032890659398793296,0.13673226021508558,0.7396723411624446,0.7359530940288397,0.38543218335782964,0.15267467017798605,0.5674131075283659,0.5256840992416965,-0.5585742667816929,0.5763249690010965,0.8227243653707124,0.830783749501957,0.7566990661758268,0.7594284902953213,0.7366787310761421,0.7406755315277738,-0.7789241961351993,-0.7806405277843805,1.0,0.9272024483335621,0.40275251736881523,0.40454903167915435,0.8471073419339329,0.8502260245258825,-0.022993338495569157,0.028169268523608675,0.012947442130745808,-0.166460041783813,-0.19948206421533954,0.8186137335367619,0.9575726786070096,0.7469330226075919,-0.7830295360831797,0.03857637329919315,0.012708325495964443,0.02995517009352044,-0.025144714515861075,0.36055837220134157,0.3694074471575646,-0.4061267787469609,0.5078183175858233,0.7727196922696785,-0.42954672718853343,-0.7412503764479695,-0.7227586110322984,-0.7550956886154361,-0.027644638177998428,0.1259261324989081
Moisture_Lag2,-0.029707316282373587,0.7376446407588626,0.7508644064460566,0.7260979248603978,-0.7622091397299036,0.737781710161799,0.799047185458779,0.11658261831933363,0.1165826183193339,0.11658261831933334,0.8720227216048445,0.3990213295142728,0.8339111702618288,-0.006436510771621553,0.13977783290373652,0.7245373860651809,0.7181999350109665,0.3796898289959071,0.1537894477622608,0.5607574896679697,0.5201360666048754,-0.5521008706394638,0.5694844408298377,0.8101907370642049,0.8204427675993061,0.7405989624422165,0.7447624480175594,0.7288142154412772,0.7246523013514521,-0.7641989319861521,-0.7667487686841878,0.9272024483335621,1.0,0.40030406135205077,0.40028675072316716,0.8413703490556307,0.8469115551422112,-0.015247004710061584,-0.009738261087651238,0.008663213660716134,-0.18037829378638473,-0.1515315601355602,0.8079495055776934,0.9657702851549907,0.7331995360223341,-0.7691090117259987,0.03958210085738865,0.015990965190279594,0.02591185134249072,-0.017394762351410725,0.3492233292160792,0.3583269436471807,-0.3947739475656103,0.49528170010024164,0.7576641720108127,-0.4215005975186023,-0.7268802410378891,-0.7176557233798506,-0.7422483284844253,-0.029707316282373764,0.12879674827233467
Ash_Lag1,-0.038640571139388145,0.3940900977612168,0.5042393296172437,0.4535114262860041,-0.5362681222265087,0.39496722279378604,0.4767798766088569,0.19935093588925853,0.1993509358892614,0.19935093588926192,0.4070701605352076,0.879073374157485,0.47233447515419696,-0.005905206355576616,-0.04231566319271714,0.4615449518390097,0.4169254165859943,0.6866133192209308,-0.020307115840622017,0.23542222304548827,0.24138359319963604,-0.22894778364745597,0.24199243734887704,0.47243023766798187,0.4733055347833773,0.37013911471545424,0.37672468913596074,0.45167807293415974,0.4484981070269293,-0.5345339632675868,-0.531535394379643,0.40275251736881523,0.40030406135205077,1.0,0.8793827457025754,0.4690003441212612,0.46612394976887567,0.15468930684194365,0.011975172110076555,-0.017592873956289508,0.07750630477460643,0.00940246463533196,0.4732222798198225,0.4241567711012461,0.45126303275530405,-0.533179147959872,0.06094070909587481,0.03075585010029393,-0.01872471235418046,0.019226840962171626,0.3873479325021347,0.43032808280499374,-0.43137361336090896,0.14965059897744262,0.4845204790721756,0.04559634429801738,-0.38675432960909145,-0.37272602289047907,-0.2738623116955197,-0.03864057113938808,-0.0367598620175976
Ash_Lag2,-0.03744833413786777,0.39279290540389145,0.5031930997977503,0.45275603028660943,-0.5349689534057509,0.39375237968025817,0.47793638384832227,0.19406990641920932,0.1940699064192102,0.19406990641921157,0.4095899044414607,0.8064866609162139,0.47363094746192386,-0.00035236212192405847,-0.035245152692293995,0.45950558333729946,0.41557757273545587,0.6789539087733812,-0.019355156459131644,0.24039812397328145,0.2457858351705559,-0.23396612676200282,0.24692373846600482,0.4750554166879006,0.47071019758944305,0.39049351604792254,0.36658097933098627,0.44978510372105335,0.4479487999514793,-0.532628777104084,-0.5308898358511615,0.40454903167915435,0.40028675072316716,0.8793827457025754,1.0,0.47026204507678715,0.4669185480937689,0.017596105300207963,0.018174654698273215,-0.02225954006425007,0.05564100141294126,0.011272595641634518,0.47273749605027404,0.42517907143539996,0.4504273047052465,-0.5320762868531672,0.06249012016386025,0.02581943112054545,-0.018031030825378328,0.01897356392730579,0.3846378293681616,0.42758143858288405,-0.428100528908812,0.1503486165598284,0.4831619885401645,0.04788849906858361,-0.38574134009767924,-0.37404727480430605,-0.28588046775619297,-0.03744833413786732,-0.031029926787723077
Caliper_Lag1,-0.053206163036752796,0.9415351751572177,0.9480455175319663,0.9396053004054039,-0.9522464492559404,0.9416252246371511,0.9828187877096979,0.1670785707930384,0.16707857079303864,0.16707857079303898,0.8504669757584292,0.4684225877767341,0.998883752999733,-0.0029582499563373305,0.16885725610688332,0.910408171110631,0.8269465976529558,0.4372060033402224,0.18117732257898975,0.6716282992464996,0.6121788851093466,-0.66074186626062,0.6826110588062726,0.9891839680077992,0.9935477198774018,0.9439618178368315,0.9456473738903689,0.9413358351634757,0.9428298079731753,-0.9534247982163369,-0.954213647240897,0.8471073419339329,0.8413703490556307,0.4690003441212612,0.47026204507678715,1.0,0.9988824476676408,-0.010501936765503221,-0.004182081821412694,0.0008546378801586591,-0.08842779437716813,0.0026473619768578615,0.9861009397982348,0.8854734034292925,0.9490255904735008,-0.9574356697972206,0.048870174065311585,0.029256858314472656,-0.015469605445519594,-0.00565675834158344,0.5269934211328543,0.5323438179611467,-0.5645668001464355,0.7236634526629693,0.9534931795903976,-0.49906899924832304,-0.9342031854520698,-0.9443447990576237,-0.9378590254873399,-0.05320616303675303,0.1613482089876468
Caliper_Lag2,-0.052987158861422114,0.9311565792291457,0.9375427082911256,0.9290412292161789,-0.9424647320666921,0.9312503338068199,0.9745241629989978,0.158541196227851,0.15854119622784987,0.15854119622785098,0.8513223117614528,0.46469328299140106,0.9959554962946758,-0.0029745765664210746,0.17127165520336643,0.8993967759314047,0.820619810266716,0.431505142115858,0.1833686687237502,0.6714061254985089,0.6126321403519762,-0.6606834624688892,0.6822213472354969,0.9820244233829287,0.9884133362394781,0.9331155453374993,0.9355266894894914,0.9310517447654689,0.9328025344138351,-0.9436577539617855,-0.9448448036571648,0.8502260245258825,0.8469115551422112,0.46612394976887567,0.4669185480937689,0.9988824476676408,1.0,-0.007606389400877189,-0.005772859108864495,0.0010431234841598639,-0.105713619023584,-0.00325165167191284,0.9801567757379974,0.8903108957749408,0.9389036949750111,-0.9480695368161676,0.04708416576612391,0.029084983426553117,-0.015453667157081304,-0.003924617423652247,0.5148503130134359,0.5202932752229052,-0.5524977675922557,0.7140127370518735,0.9429254043461633,-0.4943431003497872,-0.9241579859651488,-0.9351593143726034,-0.9300575019169908,-0.0529871588614225,0.1633689973812734
Stock_Flow_ROC,0.0018884405697077802,0.0849786698795971,0.00815122712422107,0.010775257407468986,-0.00461228300990547,0.08432401783447481,0.007800196730817875,0.08263424919532698,0.0826342491953273,0.08263424919532804,-0.01388820742246009,-0.039059669796558456,-0.005836223792209446,0.03485119792528994,-0.012367723206620402,0.012845069397487635,-0.0005034583253970222,0.015129888728789176,-0.015491438483270085,-0.05679895267322697,-0.060023560371387036,0.057705503821681055,-0.05585792743190292,-0.01830521460316121,-0.0023352677437343755,-0.0722683299674841,0.004498228559978391,0.0064180706804950255,0.007234506402044787,-0.0026673902302642963,-0.0005007861265325185,-0.022993338495569157,-0.015247004710061584,0.15468930684194365,0.017596105300207963,-0.010501936765503221,-0.007606389400877189,1.0,0.023929295961241322,-0.014534650982351167,0.39629448006131346,0.023939868600263935,-0.003325884300240517,-0.01687394451523192,0.006222500414771425,-0.0009183944601261482,-0.004820452191345237,-0.0007461812652202187,-9.727170161625419e-05,0.00024847373738834475,0.1216435936528954,0.07298807991352713,-0.07231108413603039,0.019030832055342332,0.044894421128088474,-0.29990907085502944,-0.05408205067779112,-0.010993839621035223,-0.013412880244102953,0.0018884405697077973,-0.011045954326350827
Steam_Pressure_ROC,-0.0025751045931615892,0.0061703070516896386,0.012004080953096838,0.09584413485021831,0.0001779906147600475,0.006108356486590698,0.0016582027959592667,0.07419688231085599,0.07419688231085624,0.07419688231085685,-0.016361188473948213,0.019343940968595156,-0.002724233890541009,-0.33486705620938817,-0.013592866409734164,0.008674661326728856,-0.006867370525235158,0.0213614108068158,-0.01173741864016544,-0.055346875273622816,-0.05678587515533414,0.05611081810779972,-0.054552125488017196,0.00032772919603492524,-0.001456479901853933,0.0024108720057910062,0.0016739296750803555,-0.0860643975503109,0.002363740622586745,-0.006045250401220191,-8.755472787911872e-05,0.028169268523608675,-0.009738261087651238,0.011975172110076555,0.018174654698273215,-0.004182081821412694,-0.005772859108864495,0.023929295961241322,1.0,0.048950361048613625,0.020097575559955557,-0.11796660657347928,-0.0011899439143876712,-0.004394059488172724,0.004229929545173494,-0.00033755683592415886,0.0026907670838315634,0.0031525413976769114,0.0007384832615704303,-0.003098346669650624,0.06329901058034235,0.11788508191427174,-0.06076778553858505,0.23876724845048466,0.009498560030908433,0.3151226079809557,-0.003191633742969256,-0.0040573832576558996,0.0019128835165936025,-0.0025751045931615836,-0.010328689334348592
Machine_Speed_ROC,-0.0025242998154323348,-0.011530437898983321,-0.019435176490627773,-0.006657484649896042,0.07070949963443346,-0.012086551164702425,-0.010921689792143611,-0.10751119558079358,-0.10751119558079356,-0.10751119558079425,0.006451653126831384,-0.02734578449371348,-0.00228393821815608,0.006680546609212248,0.018810048484069603,-0.017240618099501104,-0.005223441086556129,-0.03153004616263735,0.01998401761749381,0.07326934958470123,0.07669793807152361,-0.07445605609285667,0.07203776930938167,0.0016679071370617404,-0.0039387585127618,-0.009166214643073909,-0.007229719023752355,-0.015470999519906372,-0.009431710204488394,-0.05792906852856553,0.003142746824825178,0.012947442130745808,0.008663213660716134,-0.017592873956289508,-0.02225954006425007,0.0008546378801586591,0.0010431234841598639,-0.014534650982351167,0.048950361048613625,1.0,-0.18192227910480763,-0.01719356956777204,-0.0024916319527156774,0.009053803970806766,-0.008307461390438718,0.0040237740331717535,0.012165047966703112,-0.004159129756726025,-0.0050437311134898955,0.00914092665731178,-0.0876118991704683,-0.08407061086564985,0.12831646849306472,0.10332635883045159,-0.015982023344366922,0.0208851627766794,0.03220855803362976,0.01295733733423607,0.006807660083193429,-0.0025242998154323738,0.013994734464642944
Basis_Weight_ROC,-0.0019614035293588567,0.1873655211745495,0.14938878130346983,0.1474655298025141,-0.15254538228392128,0.18727130555326704,0.051230503028845506,0.1314051042719887,0.13140510427198937,0.1314051042719892,-0.13342516245033553,-0.0006625172904483351,-0.05800297781525271,0.023954497094360868,-0.020652520162525,0.14749687436499775,0.039672482263923885,0.07519720264719468,-0.03627881284390047,-0.05874526901411154,-0.06326397696535951,0.06055036174135456,-0.05688428661984731,0.00031117560681435605,-0.018733492581353938,0.12600826128479126,0.12745531333880433,0.1439761618465626,0.14082385929942337,-0.12830867186646383,-0.12621246090453087,-0.166460041783813,-0.18037829378638473,0.07750630477460643,0.05564100141294126,-0.08842779437716813,-0.105713619023584,0.39629448006131346,0.020097575559955557,-0.18192227910480763,1.0,0.09713431821441526,0.046727252847402354,-0.1426167001876959,0.14172593996100954,-0.13034157347722605,0.04571519044991563,-0.006231597378024431,0.0040580115296577094,-0.003969671877783402,0.2032751654640252,0.17536050172723233,-0.18608570719853698,0.10664555772155106,0.1695379070238223,-0.23324740486867124,-0.17132451844283728,-0.07821480241470993,-0.05170833296516664,-0.0019614035293587517,-0.010927895344861131
Moisture_ROC,0.006272723030353297,0.03913236431304198,0.03293348108571806,0.018064551099010125,-0.035694645300272304,0.03937356616522975,0.02757501654576853,0.013128927499348379,0.013128927499348353,0.013128927499348384,0.18273979591030257,0.00485247300702673,0.00898188235993761,0.06549940825886368,-0.004094010143060046,0.03336254424014281,0.053774990058850204,0.006537715622793861,-0.008125203331256051,0.012393825549241906,0.01012077046795966,-0.012003238408093714,0.012790614967477318,0.021831821411914212,0.016221281817802472,0.03541570070138263,0.03374940209525722,0.039324522666949066,0.036847046318481874,-0.03353541318322937,-0.03183954888294764,-0.19948206421533954,-0.1515315601355602,0.00940246463533196,0.011272595641634518,0.0026473619768578615,-0.00325165167191284,0.023939868600263935,-0.11796660657347928,-0.01719356956777204,0.09713431821441526,1.0,0.020411779938422133,-0.0742384266053482,0.03251195575367927,-0.03254161097205384,-0.005381154368251598,-0.00559004173974684,0.014197365088285847,-0.008470492483861024,0.02981267934640882,0.016222973290845218,-0.028594496800011353,-0.01600485172359554,0.03642808543891658,-0.09383463392501426,-0.03723677449040794,0.0019586663395591377,-0.026907816174771407,0.006272723030353318,-0.003102260931070236
Basis_Weight_RollingMean,-0.05608185232122282,0.9745393360214918,0.9803624923646994,0.9723704417679373,-0.9835928097712306,0.9746058494497637,0.9967064120128765,0.17313895312228145,0.173138953122283,0.17313895312228278,0.8280695099439009,0.4741799817665452,0.9911454530672845,-0.00152963703364768,0.1653545260478652,0.9429930339234225,0.8388865938783285,0.44959049951443947,0.17615850221280976,0.6782918128521734,0.6186751676000269,-0.6672142336463104,0.689468613539494,0.9968202635853178,0.9962894051963814,0.9760140726626785,0.9770971123654664,0.9735977993576995,0.9746202879981419,-0.9842090899713969,-0.98453079220995,0.8186137335367619,0.8079495055776934,0.4732222798198225,0.47273749605027404,0.9861009397982348,0.9801567757379974,-0.003325884300240517,-0.0011899439143876712,-0.0024916319527156774,0.046727252847402354,0.020411779938422133,1.0,0.8582685600508715,0.9811585870894087,-0.9878108254145466,0.05852338258988465,0.02785284389075365,-0.014863642397338348,-0.006213472536929283,0.5496033877371206,0.5542800360757828,-0.5863774497894491,0.7519480729316745,0.9864832576643908,-0.5171731385701853,-0.9663237698724968,-0.9633319132604223,-0.9511287850381904,-0.05608185232122315,0.1594634311542231
Moisture_RollingMean,-0.029963800708243504,0.7896841232889747,0.8032288262721871,0.7756885922661321,-0.815845784098619,0.7898112604815488,0.8481443556168602,0.11931007496723478,0.11931007496723543,0.11931007496723521,0.9314155420527107,0.4237156104245964,0.8791467053978751,0.0005473361368104231,0.14889383042641074,0.7744883009990726,0.7651416466344008,0.4031857713435979,0.163903819296182,0.5986026172113295,0.555898350958187,-0.5894588401299579,0.6078192088696593,0.85771580531779,0.8665998715314813,0.7929660477380024,0.7960280522885982,0.777368455104523,0.779137870146874,-0.8179244293774118,-0.8198038230601882,0.9575726786070096,0.9657702851549907,0.4241567711012461,0.42517907143539996,0.8854734034292925,0.8903108957749408,-0.01687394451523192,-0.004394059488172724,0.009053803970806766,-0.1426167001876959,-0.0742384266053482,0.8582685600508715,1.0,0.784546297760983,-0.8226872530453309,0.03974653668113488,0.014364430155804334,0.023676814606849186,-0.018053458341963036,0.3707170133257659,0.3792191829392912,-0.41896198378146327,0.5265184630557029,0.8107537342664074,-0.4569798519514089,-0.7782273723221679,-0.760606439100322,-0.7877298081605181,-0.029963800708243508,0.13789454526775075
Steam_Pressure_RollingMean,-0.06734947688604695,0.9837639854509974,0.9831048765102265,0.9928733927921549,-0.9791336553246603,0.9837507104014404,0.9808761050063017,0.191100380020876,0.19110038002087681,0.1911003800208761,0.7605537680988499,0.4521770832881511,0.9588629346793505,-0.013810143358005577,0.15939657174347183,0.9428321955749204,0.8016025225610607,0.4265096907687476,0.16955953346360877,0.6516927909006355,0.5860220098158525,-0.640582238941428,0.6629095751575581,0.9760677977197247,0.9709602453661691,0.9838313549868374,0.9836048115558058,0.9931384548832859,0.9932218168234933,-0.9789020726128884,-0.9783780316041936,0.7469330226075919,0.7331995360223341,0.45126303275530405,0.4504273047052465,0.9490255904735008,0.9389036949750111,0.006222500414771425,0.004229929545173494,-0.008307461390438718,0.14172593996100954,0.03251195575367927,0.9811585870894087,0.784546297760983,1.0,-0.9815323768839629,0.054898573483336155,0.022424818399343398,-0.06032393432881754,0.006686401738771109,0.6071768683273802,0.6115954376585155,-0.6319088518767209,0.8265161165089331,0.9870029998320194,-0.4868601784792174,-0.9796693104345467,-0.972632467687652,-0.9524769395019312,-0.06734947688604731,0.15511021058542698
